Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
bogdanLove_end_afd0eb58	"Vshebora"	Well, suit yourselves. You should at least say your vows to each other. I can be the keeper of your vows.	game/story scripts/ends.rpy	172	"Vshebora" "[what]"
bogdanLove_end_af5774b3	"Vshebora"	Then your souls will be safe and there won't be a large ceremony... that's what you are dreading, are you not?	game/story scripts/ends.rpy	173	"Vshebora" "[what]"
bogdanLove_end_d858f137	b	Well, yes, mum.	game/story scripts/ends.rpy	175	b "[what]"
bogdanLove_end_23bf8483	d	We have many friends so we thought if we were to do a wedding, it would be very expensive and too grand and...	game/story scripts/ends.rpy	176	d "[what]"
bogdanLove_end_eb70ef1d	"Vshebora"	If money is the issue, I've got plenty from my adventures.	game/story scripts/ends.rpy	177	"Vshebora" "[what]"
bogdanLove_end_863d5b57	d	No, we really don't want a large wedding ceremony.	game/story scripts/ends.rpy	178	d "[what]"
bogdanLove_end_6261ec9b	b	We don't.	game/story scripts/ends.rpy	179	b "[what]"
bogdanLove_end_e02334fe	d	But the private vows in front of your mother sound nice, don't they, Bogdi?	game/story scripts/ends.rpy	180	d "[what]"
bogdanLove_end_48c073ed	b	They do!	game/story scripts/ends.rpy	182	b "[what]"
bogdanLove_end_5aff3465	"Vshebora"	Argh, don't call me a mother, it makes me feel so old. I'm Vshebora.	game/story scripts/ends.rpy	183	"Vshebora" "[what]"
bogdanLove_end_25911955	d	Dobrava.	game/story scripts/ends.rpy	185	d "[what]"
bogdanLove_end_78c3661d	b	Bogdi!	game/story scripts/ends.rpy	186	b "[what]"
bogdanLove_end_f630998c	d	We already know that!	game/story scripts/ends.rpy	188	d "[what]"
bogdanLove_end_71cf3654	b	Oh no, she's angry at me again!	game/story scripts/ends.rpy	190	b "[what]"
bogdanLove_end_ef6473dc		Vshebora laughs at our antics. We leave for the forest behind the tavern.	game/story scripts/ends.rpy	193	"[what]"
bogdanLove_end_b0de7a5e		Bogdan and I take our places opposite each other and Vshebora stands next to us with her back to a tall tree.	game/story scripts/ends.rpy	201	"[what]"
bogdanLove_end_f92f2b2d		We place our right hands on each other's hearts and look each other deeply in the eyes.	game/story scripts/ends.rpy	202	"[what]"
bogdanLove_end_bada6d92	"Vshebora"	In the eyes and ears of the gods, I, Vshebora, will be the witness to the vows between Dobrava and Bogdan today.	game/story scripts/ends.rpy	203	"Vshebora" "[what]"
bogdanLove_end_bd248659	"Vshebora"	Bogdan, blood of my blood, do you take Dobrava as your wife and swear to love her in good and bad, health and sickness, til death parts you?	game/story scripts/ends.rpy	205	"Vshebora" "[what]"
bogdanLove_end_d6955dd5	"Vshebora"	Bogdan, blood of my blood, do you take Dobrava as your partner in marriage and swear to love them in good and bad, health and sickness, til death parts you?	game/story scripts/ends.rpy	207	"Vshebora" "[what]"
bogdanLove_end_7ba8deec	b	I swear.	game/story scripts/ends.rpy	209	b "[what]"
bogdanLove_end_7e70a24d	"Vshebora"	Dobrava, chosen of my son's heart, do you take Bogdan as your husband and swear to love him in good and bad, health and sickness, til death parts you?	game/story scripts/ends.rpy	210	"Vshebora" "[what]"
bogdanLove_end_f05c5670	d	I swear.	game/story scripts/ends.rpy	212	d "[what]"
bogdanLove_end_9ff58d21	"Vshebora"	You are now, in the eyes and ears of the gods, husband and wife.	game/story scripts/ends.rpy	214	"Vshebora" "[what]"
bogdanLove_end_242dc457	"Vshebora"	You are now, in the eyes and ears of the gods, married.	game/story scripts/ends.rpy	216	"Vshebora" "[what]"
bogdanLove_end_cb04a6fb	"Vshebora"	As simple as that and as your mother, I can sleep peacefully knowing that my son and his beloved won't be seperated in life or death.	game/story scripts/ends.rpy	217	"Vshebora" "[what]"
bogdanLove_end_bdba1355	"Vshebora"	Now, who are you and what have you done to bewitch my son, Dobrava?	game/story scripts/ends.rpy	218	"Vshebora" "[what]"
bogdanLove_end_a589dd8e		I get the feeling that Vshebora won't be an easy one to convince I'm the right one for her son. But, hey, we are married so what can she do?	game/story scripts/ends.rpy	219	"[what]"
bogdanLove_end_9430468d		I look at my new husband and smile at him happily. Bogdi smiles back. I'm so happy with him. And I will continue to be happy for the rest of my days.	game/story scripts/ends.rpy	220	"[what]"
bogdanLove_end_f8e309f5		Bogdan's Relationship Ending	game/story scripts/ends.rpy	222	"[what]"
bogdanFriend_end_5e72227e	b	I'm so nervous.	game/story scripts/ends.rpy	241	b "[what]"
bogdanFriend_end_17dc71c4		It's been two years since we defeated Yarlomila and cleansed her heart. Today, Bogdi is supposed to meet his mother and she's to determine whether or not we are ready to adventure with her at the border of Darkness.	game/story scripts/ends.rpy	242	"[what]"
bogdanFriend_end_ed3309a1	d	Don't be. If we are not ready, it's not the end of the world. We will get another chance in two years.	game/story scripts/ends.rpy	244	d "[what]"
bogdanFriend_end_c03a13aa		Every two years is when Vshebora, Bogdi's mother, returns to Priporovy Forest. That's when Bogdan gets to see her and she judges our party's strength.	game/story scripts/ends.rpy	245	"[what]"
bogdanFriend_end_4da1fc38		Since Yarlomila and I were not party members the last time Vshebora visited, this is the first time we are meeting her.	game/story scripts/ends.rpy	246	"[what]"
bogdanFriend_end_29fd8fb8	"Vshebora"	My son!	game/story scripts/ends.rpy	247	"Vshebora" "[what]"
bogdanFriend_end_44bf7593		A beautiful, muscular warrior emerges from the crowd and hugs Bogdan tightly.	game/story scripts/ends.rpy	248	"[what]"
bogdanFriend_end_cc8cffae	b	Mum!	game/story scripts/ends.rpy	250	b "[what]"
bogdanFriend_end_9fc2746c	"Vshebora"	And who is here with you? Zygmunt and Andia have not left you yet it seems... and are those two new additions to the party?	game/story scripts/ends.rpy	251	"Vshebora" "[what]"
bogdanFriend_end_16293729	z	Yes, Vshebora, those are Dobrava, a bard and Yarlomila, a wizardess.	game/story scripts/ends.rpy	253	z "[what]"
bogdanFriend_end_39b809de	"Vshebora"	There's not enough frontliners in your party, Bogdan.	game/story scripts/ends.rpy	254	"Vshebora" "[what]"
bogdanFriend_end_e11ff3f7	z	Well, I switched to dual-wielding a shortsword and a dagger to help us with that, but...	game/story scripts/ends.rpy	256	z "[what]"
bogdanFriend_end_07fae339	a	You may be right, Vshebora.	game/story scripts/ends.rpy	257	a "[what]"
bogdanFriend_end_c9ff7f1e	"Vshebora"	You should look for another warrior. But not now. Now that I'm here, it's time to judge how strong you've gotten in the past two years.	game/story scripts/ends.rpy	258	"Vshebora" "[what]"
bogdanFriend_end_8acd4fe3		We follow Vshebora outside of town into the forest where we find a nice clearing. She takes turns fighting all of us... and hands our butts to each of us too.	game/story scripts/ends.rpy	271	"[what]"
bogdanFriend_end_077c4377	b	I will... defeat you mum!	game/story scripts/ends.rpy	273	b "[what]"
bogdanFriend_end_b20e4c28		Bogdan is the last one and he doesn't give up easily.	game/story scripts/ends.rpy	274	"[what]"
bogdanFriend_end_97a181f2	"Vshebora"	Not in a hundred years, but I'm happy to see you try!	game/story scripts/ends.rpy	275	"Vshebora" "[what]"
bogdanFriend_end_1f5831c5		Try as he might, Bogdan can't break through her defences. Finally, unhappily, he surrenders.	game/story scripts/ends.rpy	276	"[what]"
bogdanFriend_end_71644b47	b	I'm not strong enough...	game/story scripts/ends.rpy	278	b "[what]"
bogdanFriend_end_5b256883	"Vshebora"	You're plenty strong, all of you are.	game/story scripts/ends.rpy	279	"Vshebora" "[what]"
bogdanFriend_end_ef0da038	b	But...	game/story scripts/ends.rpy	280	b "[what]"
bogdanFriend_end_86821d3a	"Vshebora"	And I believe you're strong enough to join us at the border.	game/story scripts/ends.rpy	281	"Vshebora" "[what]"
bogdanFriend_end_eadf9810	b	What?!	game/story scripts/ends.rpy	283	b "[what]"
bogdanFriend_end_2ea0e5a8		We all jump up and surround Vshebora, excited.	game/story scripts/ends.rpy	288	"[what]"
bogdanFriend_end_b1175e1c	b	Mum?! You're not joking are you?!	game/story scripts/ends.rpy	289	b "[what]"
bogdanFriend_end_78e8608a	"Vshebora"	Of course I'm not!	game/story scripts/ends.rpy	290	"Vshebora" "[what]"
bogdanFriend_end_ec6a720f		I look at my best friend, Bogdi. Tears start to well up in the corners of his eyes.	game/story scripts/ends.rpy	292	"[what]"
bogdanFriend_end_aaf0d45f		Fighting alongside his mother is all he's ever wanted and I'm so happy to be with him the moment his dream comes true.	game/story scripts/ends.rpy	293	"[what]"
bogdanFriend_end_2bbfbba3		And I will continue to be there for him for many months to come as his dream of becoming a powerful and successful adventurer is realized.	game/story scripts/ends.rpy	294	"[what]"
bogdanFriend_end_96c672a7		Maybe we'll even defeat the Darkness that tries to devour Ostoya.	game/story scripts/ends.rpy	295	"[what]"
bogdanFriend_end_8417d2d2		Who knows what the future will bring? For now, I can say I'm happy to see my best friend cry from happiness.	game/story scripts/ends.rpy	296	"[what]"
bogdanFriend_end_c8be6966		Bogdan's Friendship Ending	game/story scripts/ends.rpy	299	"[what]"
andiaLove_end_88a8892f	a	It should be somewhere around here.	game/story scripts/ends.rpy	313	a "[what]"
andiaLove_end_312ed7a5		It's been two years since we defeated Yarlomila and cleansed her heart.	game/story scripts/ends.rpy	314	"[what]"
andiaLove_end_a323f8f8		Today, Andia and I journeyed to the place where she learned magic... to the fabled city of Krasny Ludek.	game/story scripts/ends.rpy	315	"[what]"
andiaLove_end_4a26ebcf	d	Aren't you worried they won't like you revealing the location of their city to me?	game/story scripts/ends.rpy	316	d "[what]"
andiaLove_end_babdecfc	a	No. They won't even let us find the city if they don't want you there.	game/story scripts/ends.rpy	317	a "[what]"
andiaLove_end_1083c3a7	d	Maybe that's why I feel like we've been going in circles?	game/story scripts/ends.rpy	318	d "[what]"
andiaLove_end_445058ea	a	Maybe... they are probably discussing whether they should let you in or not as we speak.	game/story scripts/ends.rpy	319	a "[what]"
andiaLove_end_507c78ca	a	Ah, there it is!	game/story scripts/ends.rpy	321	a "[what]"
andiaLove_end_fe2b9ab2		Suddenly we enter a clearing and are surrounded by numerous houses inside giant mushrooms.	game/story scripts/ends.rpy	323	"[what]"
andiaLove_end_07833137	d	Wow! They really do live in mushrooms!	game/story scripts/ends.rpy	324	d "[what]"
andiaLove_end_b6c02eb1	a	Of course they do!	game/story scripts/ends.rpy	325	a "[what]"
andiaLove_end_78ba519b		Gnomes run around my feet playing catch with each other. In one of the houses, a gnome housewife is hanging out freshly washed clothes from the window.	game/story scripts/ends.rpy	326	"[what]"
andiaLove_end_0893dd67		It's so weird seeing how normal their lives are. Those are fabled creatures and what they do in their everyday life is not at all different from the lives of us... larger folk.	game/story scripts/ends.rpy	327	"[what]"
andiaLove_end_b4f4f4b4	"???"	Andia! Welcome back!	game/story scripts/ends.rpy	328	"???" "[what]"
andiaLove_end_3db37272	a	Hello, Archibald!	game/story scripts/ends.rpy	329	a "[what]"
andiaLove_end_7244683d	"Archibald"	And who is your friend?	game/story scripts/ends.rpy	330	"Archibald" "[what]"
andiaLove_end_e84d276b	a	This is Dobrava. She's my lover.	game/story scripts/ends.rpy	332	a "[what]"
andiaLove_end_1951069f	a	This is Dobrava. They are my lover.	game/story scripts/ends.rpy	334	a "[what]"
andiaLove_end_7d18bbe4		Andia looks at me with love in her eyes and I return the gaze.	game/story scripts/ends.rpy	335	"[what]"
andiaLove_end_fed2ec38	"Archibald"	Ah... so you've finally found the one. Welcome to our humble city, chosen of Andia's heart.	game/story scripts/ends.rpy	336	"Archibald" "[what]"
andiaLove_end_cf5a9649	d	It's very nice to meet you.	game/story scripts/ends.rpy	337	d "[what]"
andiaLove_end_efef2017	"Archibald"	Don't be shy, don't be shy. Does anything in particular bring you here, Andia?	game/story scripts/ends.rpy	338	"Archibald" "[what]"
andiaLove_end_9585a1d0	a	Straight to the point as always, aren't you, Archibald? Well, yes, there is something. Dobrava here seems to have an affinity for light magic beyond the skills of a bard.	game/story scripts/ends.rpy	339	a "[what]"
andiaLove_end_389cd562	a	I believe she could become a light wizard... with your and your colleague's guidance.	game/story scripts/ends.rpy	341	a "[what]"
andiaLove_end_473b42cc	"Archibald"	I see. And is Dobrava willing to stay with us for several months until her training is complete and not disclose the location of our city once she leaves?	game/story scripts/ends.rpy	342	"Archibald" "[what]"
andiaLove_end_6f4e338f	a	I believe they could become a light wizard... with your and your colleague's guidance.	game/story scripts/ends.rpy	344	a "[what]"
andiaLove_end_d9d62c5a	"Archibald"	I see. And is Dobrava willing to stay with us for several months until their training is complete and not disclose the location of our city once they leave?	game/story scripts/ends.rpy	345	"Archibald" "[what]"
andiaLove_end_dc1bc7f5	d	As long as Andia's with me, it doesn't matter to me where I live.	game/story scripts/ends.rpy	347	d "[what]"
andiaLove_end_aee87308	"Archibald"	I see, I see. Well, well, I'll be happy to teach you, if you are willing to learn.	game/story scripts/ends.rpy	348	"Archibald" "[what]"
andiaLove_end_1ca12660	d	I am!	game/story scripts/ends.rpy	349	d "[what]"
andiaLove_end_10cb44cd	"Archibald"	Brilliant, let's start immediately. As you know light is...	game/story scripts/ends.rpy	350	"Archibald" "[what]"
andiaLove_end_63525cb0		The gnome starts walking deeper into the city. I take Andia's hand and follow. In a few months time, I will be an even stronger adventurer.	game/story scripts/ends.rpy	351	"[what]"
andiaLove_end_11096da6		Maybe with my affinity for light magic I will be able to banish the Darkness from those lands one day... Well, that's a tall dream, but dreaming is no sin, right?	game/story scripts/ends.rpy	352	"[what]"
andiaLove_end_2160eabc		With Andia by my side I feel powerful. I feel complete. I'm happy.	game/story scripts/ends.rpy	353	"[what]"
andiaLove_end_f0601d3e		Andia's Relationship Ending	game/story scripts/ends.rpy	356	"[what]"
andiaFriend_end_3704bb0a	a	And here we go!	game/story scripts/ends.rpy	375	a "[what]"
andiaFriend_end_0162dd78		Andia throws the bridal bouquet behind her as the custom dictates. As it happens... I am the one to catch it.	game/story scripts/ends.rpy	376	"[what]"
andiaFriend_end_53b7e8a2	b	Ohh... lucky catch!	game/story scripts/ends.rpy	377	b "[what]"
andiaFriend_end_777088a3	z	I wonder who the lucky individual will be!	game/story scripts/ends.rpy	378	z "[what]"
andiaFriend_end_340eec62		That's what I'm wondering too. While I may have caught the bouquet, there's no one in my heart at the moment.	game/story scripts/ends.rpy	379	"[what]"
andiaFriend_end_a15a0e27		At least not like in the heart of my best friend, Andia, who is the one getting married today! To none other than...	game/story scripts/ends.rpy	380	"[what]"
andiaFriend_end_477363c9		Yarlomila, our rescued villainess. It's been two years since we defeated her and I successfully cleansed the evil from her heart.	game/story scripts/ends.rpy	383	"[what]"
andiaFriend_end_62aa6615		Andia was looking for that special someone all her life. And she found her in Yarlomila.	game/story scripts/ends.rpy	384	"[what]"
andiaFriend_end_0110618f	d	I'm so happy for you, Andia.	game/story scripts/ends.rpy	385	d "[what]"
andiaFriend_end_922b51d4		I hug my best friend, wishing her anything and everything she can dream of.	game/story scripts/ends.rpy	386	"[what]"
andiaFriend_end_db49fb41	a	I already have everything I dreamt about.	game/story scripts/ends.rpy	387	a "[what]"
andiaFriend_end_b261e498		She looks with love at Yarlomila who returns the look.	game/story scripts/ends.rpy	388	"[what]"
andiaFriend_end_be201a23	y	And so do I.	game/story scripts/ends.rpy	389	y "[what]"
andiaFriend_end_4adc95ae		Andia's Friendship Ending	game/story scripts/ends.rpy	392	"[what]"
end_guilt_58d9fd3b		I look at Yarlomila's lifeless body lying on the floor of the ruined throne room. Was it really right to take her life... was there no other way? I will never know.	game/story scripts/ends.rpy	403	"[what]"
end_guilt_3e62068c		Now she's dead and death is final, even for a necromancer.	game/story scripts/ends.rpy	404	"[what]"
end_guilt_8b73838a	z	We defeated the evil necromancer!	game/story scripts/ends.rpy	405	z "[what]"
